specimen_id,gm_id,analysis_protocol_id,im_grid_id,im_type,im_observation,censored,subset_id,record_set
S05,NF8216052,P1,G3fine_r36,SaT1,0.1,False,1,NF28
S05,NF8221141,P1,G3fine_r36,SaT1,0.2,False,1,NF28
S01,B-POE270,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S01,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,2,FF22
S01,CHY101-E,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S01,FOR090,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S01,G03090,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S01,HECVER,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S01,HWA055-V,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S01,LOS000,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S01,MUL009,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S01,TCU110-V,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S02,B-POE270,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S02,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,2,FF22
S02,CHY101-E,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S02,FOR090,P1,G3fine_r36,SaT1,0.3,False,2,FF22
S02,G03090,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S02,HECVER,P1,G3fine_r36,SaT1,0.3,False,2,FF22
S02,HWA055-V,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S02,LOS000,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S02,MUL009,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S02,TCU110-V,P1,G3fine_r36,SaT1,0.4,False,2,FF22
S03,B-POE270,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S03,CHY059-N,P1,G3fine_r36,SaT1,0.4,False,2,FF22
S03,CHY101-E,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S03,FOR090,P1,G3fine_r36,SaT1,0.4,False,2,FF22
S03,G03090,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S03,HECVER,P1,G3fine_r36,SaT1,0.5,False,2,FF22
S03,HWA055-V,P1,G3fine_r36,SaT1,0.3,False,2,FF22
S03,LOS000,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S03,MUL009,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S03,TCU110-V,P1,G3fine_r36,SaT1,0.3,False,2,FF22
S04,B-POE270,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S04,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,2,FF22
S04,CHY101-E,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S04,FOR090,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S04,G03090,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S04,HECVER,P1,G3fine_r36,SaT1,0.4,False,2,FF22
S04,HWA055-V,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S04,LOS000,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S04,MUL009,P1,G3fine_r36,SaT1,0.1,False,2,FF22
S04,TCU110-V,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S05,B-POE270,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S05,CHY059-N,P1,G3fine_r36,SaT1,0.6,False,2,FF22
S05,CHY101-E,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S05,FOR090,P1,G3fine_r36,SaT1,0.6,False,2,FF22
S05,G03090,P1,G3fine_r36,SaT1,0.3,False,2,FF22
S05,HECVER,P1,G3fine_r36,SaT1,0.5,False,2,FF22
S05,HWA055-V,P1,G3fine_r36,SaT1,0.4,False,2,FF22
S05,LOS000,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S05,MUL009,P1,G3fine_r36,SaT1,0.2,False,2,FF22
S05,TCU110-V,P1,G3fine_r36,SaT1,0.4,False,2,FF22
S01,B-ICC000,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S01,B-WSM180,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S01,CHY059-E,P1,G3fine_r36,SaT1,0.3,False,2,FFext
S01,CHY101-V,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S01,TCU045-V,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S01,TCU059-V,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S01,TCU095-N,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S01,TCU128-E,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S01,WGK-N,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S01,YER270,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S02,B-ICC000,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S02,B-WSM180,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S02,CHY059-E,P1,G3fine_r36,SaT1,0.3,False,2,FFext
S02,CHY101-V,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S02,TCU045-V,P1,G3fine_r36,SaT1,0.3,False,2,FFext
S02,TCU059-V,P1,G3fine_r36,SaT1,0.3,False,2,FFext
S02,TCU095-N,P1,G3fine_r36,SaT1,0.3,False,2,FFext
S02,TCU128-E,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S02,WGK-N,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S02,YER270,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S03,B-ICC000,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S03,B-WSM180,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S03,CHY059-E,P1,G3fine_r36,SaT1,0.6,False,2,FFext
S03,CHY101-V,P1,G3fine_r36,SaT1,0.5,False,2,FFext
S03,TCU045-V,P1,G3fine_r36,SaT1,0.4,False,2,FFext
S03,TCU059-V,P1,G3fine_r36,SaT1,0.4,False,2,FFext
S03,TCU095-N,P1,G3fine_r36,SaT1,0.3,False,2,FFext
S03,TCU128-E,P1,G3fine_r36,SaT1,0.5,False,2,FFext
S03,WGK-N,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S03,YER270,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S04,B-ICC000,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S04,B-WSM180,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S04,CHY059-E,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S04,CHY101-V,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S04,TCU045-V,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S04,TCU059-V,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S04,TCU095-N,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S04,TCU128-E,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S04,WGK-N,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S04,YER270,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S05,B-ICC000,P1,G3fine_r36,SaT1,0.3,False,2,FFext
S05,B-WSM180,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S05,CHY059-E,P1,G3fine_r36,SaT1,0.6,False,2,FFext
S05,CHY101-V,P1,G3fine_r36,SaT1,0.5,False,2,FFext
S05,TCU045-V,P1,G3fine_r36,SaT1,0.5,False,2,FFext
S05,TCU059-V,P1,G3fine_r36,SaT1,0.3,False,2,FFext
S05,TCU095-N,P1,G3fine_r36,SaT1,0.3,False,2,FFext
S05,TCU128-E,P1,G3fine_r36,SaT1,0.7,False,2,FFext
S05,WGK-N,P1,G3fine_r36,SaT1,0.1,False,2,FFext
S05,YER270,P1,G3fine_r36,SaT1,0.2,False,2,FFext
S01,NF8201262,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S01,NF8201811,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S01,NF8201821,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S01,NF8207411,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S01,NF8207532,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S01,NF8208022,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S01,NF8211652,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S01,NF8215031,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S01,NF8215291,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S01,NF8221141,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S02,NF8201262,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S02,NF8201811,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S02,NF8201821,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S02,NF8207411,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S02,NF8207532,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S02,NF8208022,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S02,NF8211652,P1,G3fine_r36,SaT1,0.3,False,2,NF28
S02,NF8215031,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S02,NF8215291,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S02,NF8221141,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S03,NF8201262,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S03,NF8201811,P1,G3fine_r36,SaT1,0.3,False,2,NF28
S03,NF8201821,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S03,NF8207411,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S03,NF8207532,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S03,NF8208022,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S03,NF8211652,P1,G3fine_r36,SaT1,0.3,False,2,NF28
S03,NF8215031,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S03,NF8215291,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S03,NF8221141,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S04,NF8201262,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S04,NF8201811,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S04,NF8201821,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S04,NF8207411,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S04,NF8207532,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S04,NF8208022,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S04,NF8211652,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S04,NF8215031,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S04,NF8215291,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S04,NF8221141,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S05,NF8201262,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S05,NF8201811,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S05,NF8201821,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S05,NF8207411,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S05,NF8207532,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S05,NF8208022,P1,G3fine_r36,SaT1,0.3,False,2,NF28
S05,NF8211652,P1,G3fine_r36,SaT1,0.4,False,2,NF28
S05,NF8215031,P1,G3fine_r36,SaT1,0.1,False,2,NF28
S05,NF8215291,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S05,NF8221141,P1,G3fine_r36,SaT1,0.2,False,2,NF28
S01,184327,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S01,CLW-LN,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S01,HWA015-N,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S01,LOS000,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S01,MUL279,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S01,NIS000,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S01,NIS090,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S01,PEL180,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S01,TCU059-E,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S01,TCU117-N,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S02,184327,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S02,CLW-LN,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S02,HWA015-N,P1,G3fine_r36,SaT1,0.4,False,3,FF22
S02,LOS000,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S02,MUL279,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S02,NIS000,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S02,NIS090,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S02,PEL180,P1,G3fine_r36,SaT1,0.6,False,3,FF22
S02,TCU059-E,P1,G3fine_r36,SaT1,0.3,False,3,FF22
S02,TCU117-N,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S03,184327,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S03,CLW-LN,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S03,HWA015-N,P1,G3fine_r36,SaT1,0.5,False,3,FF22
S03,LOS000,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S03,MUL279,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S03,NIS000,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S03,NIS090,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S03,PEL180,P1,G3fine_r36,SaT1,0.3,False,3,FF22
S03,TCU059-E,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S03,TCU117-N,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S04,184327,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S04,CLW-LN,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S04,HWA015-N,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S04,LOS000,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S04,MUL279,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S04,NIS000,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S04,NIS090,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S04,PEL180,P1,G3fine_r36,SaT1,0.3,False,3,FF22
S04,TCU059-E,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S04,TCU117-N,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S05,184327,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S05,CLW-LN,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S05,HWA015-N,P1,G3fine_r36,SaT1,0.3,False,3,FF22
S05,LOS000,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S05,MUL279,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S05,NIS000,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S05,NIS090,P1,G3fine_r36,SaT1,0.1,False,3,FF22
S05,PEL180,P1,G3fine_r36,SaT1,0.3,False,3,FF22
S05,TCU059-E,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S05,TCU117-N,P1,G3fine_r36,SaT1,0.2,False,3,FF22
S01,ARCDWN,P1,G3fine_r36,SaT1,0.5,False,3,FFext
S01,B-WSM180,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S01,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S01,CHY104-W,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S01,G03000,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S01,HECVER,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S01,TAP100-V,P1,G3fine_r36,SaT1,1.0,False,3,FFext
S01,TCU059-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S01,TCU070-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S01,TCU109-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S02,ARCDWN,P1,G3fine_r36,SaT1,1.2,False,3,FFext
S02,B-WSM180,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S02,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S02,CHY104-W,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S02,G03000,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S02,HECVER,P1,G3fine_r36,SaT1,0.3,False,3,FFext
S02,TAP100-V,P1,G3fine_r36,SaT1,1.0,False,3,FFext
S02,TCU059-E,P1,G3fine_r36,SaT1,0.3,False,3,FFext
S02,TCU070-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S02,TCU109-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S03,ARCDWN,P1,G3fine_r36,SaT1,1.1,False,3,FFext
S03,B-WSM180,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S03,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S03,CHY104-W,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S03,G03000,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S03,HECVER,P1,G3fine_r36,SaT1,0.5,False,3,FFext
S03,TAP100-V,P1,G3fine_r36,SaT1,0.9,False,3,FFext
S03,TCU059-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S03,TCU070-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S03,TCU109-E,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S04,ARCDWN,P1,G3fine_r36,SaT1,1.1,False,3,FFext
S04,B-WSM180,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S04,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S04,CHY104-W,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S04,G03000,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S04,HECVER,P1,G3fine_r36,SaT1,0.4,False,3,FFext
S04,TAP100-V,P1,G3fine_r36,SaT1,0.6,False,3,FFext
S04,TCU059-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S04,TCU070-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S04,TCU109-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S05,ARCDWN,P1,G3fine_r36,SaT1,1.0,False,3,FFext
S05,B-WSM180,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S05,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S05,CHY104-W,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S05,G03000,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S05,HECVER,P1,G3fine_r36,SaT1,0.5,False,3,FFext
S05,TAP100-V,P1,G3fine_r36,SaT1,1.2,True,3,FFext
S05,TCU059-E,P1,G3fine_r36,SaT1,0.2,False,3,FFext
S05,TCU070-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S05,TCU109-E,P1,G3fine_r36,SaT1,0.1,False,3,FFext
S01,NF8201811,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S01,NF8204952,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S01,NF8210041,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S01,NF8210631,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S01,NF8211652,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S01,NF8215031,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S01,NF8215041,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S01,NF8215171,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S01,NF8216052,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S01,NF8221141,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S02,NF8201811,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S02,NF8204952,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S02,NF8210041,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S02,NF8210631,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S02,NF8211652,P1,G3fine_r36,SaT1,0.3,False,3,NF28
S02,NF8215031,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S02,NF8215041,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S02,NF8215171,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S02,NF8216052,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S02,NF8221141,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S03,NF8201811,P1,G3fine_r36,SaT1,0.3,False,3,NF28
S03,NF8204952,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S03,NF8210041,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S03,NF8210631,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S03,NF8211652,P1,G3fine_r36,SaT1,0.3,False,3,NF28
S03,NF8215031,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S03,NF8215041,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S03,NF8215171,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S03,NF8216052,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S03,NF8221141,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S04,NF8201811,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S04,NF8204952,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S04,NF8210041,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S04,NF8210631,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S04,NF8211652,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S04,NF8215031,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S04,NF8215041,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S04,NF8215171,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S04,NF8216052,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S04,NF8221141,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S05,NF8201811,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S05,NF8204952,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S05,NF8210041,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S05,NF8210631,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S05,NF8211652,P1,G3fine_r36,SaT1,0.4,False,3,NF28
S05,NF8215031,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S05,NF8215041,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S05,NF8215171,P1,G3fine_r36,SaT1,0.1,False,3,NF28
