specimen_id,gm_id,analysis_protocol_id,im_grid_id,im_type,im_observation,censored,subset_id,record_set
S05,NF8216052,P1,G3fine_r36,SaT1,0.1,False,3,NF28
S05,NF8221141,P1,G3fine_r36,SaT1,0.2,False,3,NF28
S01,BOL090,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S01,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S01,CHY101-V,P1,G3fine_r36,SaT1,0.2,False,4,FF22
S01,FOR000,P1,G3fine_r36,SaT1,0.2,False,4,FF22
S01,HEC000,P1,G3fine_r36,SaT1,0.2,False,4,FF22
S01,HWA005-N,P1,G3fine_r36,SaT1,0.2,False,4,FF22
S01,ILA027-V,P1,G3fine_r36,SaT1,0.8,False,4,FF22
S01,LOS270,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S01,TCU036-V,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S01,TCU109-V,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S02,BOL090,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S02,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S02,CHY101-V,P1,G3fine_r36,SaT1,0.2,False,4,FF22
S02,FOR000,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S02,HEC000,P1,G3fine_r36,SaT1,0.2,False,4,FF22
S02,HWA005-N,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S02,ILA027-V,P1,G3fine_r36,SaT1,1.2,False,4,FF22
S02,LOS270,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S02,TCU036-V,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S02,TCU109-V,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S03,BOL090,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S03,CHY059-N,P1,G3fine_r36,SaT1,0.4,False,4,FF22
S03,CHY101-V,P1,G3fine_r36,SaT1,0.5,False,4,FF22
S03,FOR000,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S03,HEC000,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S03,HWA005-N,P1,G3fine_r36,SaT1,0.4,False,4,FF22
S03,ILA027-V,P1,G3fine_r36,SaT1,0.9,False,4,FF22
S03,LOS270,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S03,TCU036-V,P1,G3fine_r36,SaT1,0.6,False,4,FF22
S03,TCU109-V,P1,G3fine_r36,SaT1,0.5,False,4,FF22
S04,BOL090,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S04,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S04,CHY101-V,P1,G3fine_r36,SaT1,0.2,False,4,FF22
S04,FOR000,P1,G3fine_r36,SaT1,0.2,False,4,FF22
S04,HEC000,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S04,HWA005-N,P1,G3fine_r36,SaT1,0.2,False,4,FF22
S04,ILA027-V,P1,G3fine_r36,SaT1,0.9,False,4,FF22
S04,LOS270,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S04,TCU036-V,P1,G3fine_r36,SaT1,0.2,False,4,FF22
S04,TCU109-V,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S05,BOL090,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S05,CHY059-N,P1,G3fine_r36,SaT1,0.6,False,4,FF22
S05,CHY101-V,P1,G3fine_r36,SaT1,0.5,False,4,FF22
S05,FOR000,P1,G3fine_r36,SaT1,0.4,False,4,FF22
S05,HEC000,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S05,HWA005-N,P1,G3fine_r36,SaT1,0.3,False,4,FF22
S05,ILA027-V,P1,G3fine_r36,SaT1,1.1,False,4,FF22
S05,LOS270,P1,G3fine_r36,SaT1,0.1,False,4,FF22
S05,TCU036-V,P1,G3fine_r36,SaT1,0.8,False,4,FF22
S05,TCU109-V,P1,G3fine_r36,SaT1,0.4,False,4,FF22
S01,059v2009,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S01,B-POE360,P1,G3fine_r36,SaT1,0.1,False,4,FFext
S01,CHY059-V,P1,G3fine_r36,SaT1,0.8,False,4,FFext
S01,CHY101-E,P1,G3fine_r36,SaT1,0.1,False,4,FFext
S01,MU2035,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S01,PEL180,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S01,TCU036-N,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S01,TCU059-E,P1,G3fine_r36,SaT1,0.1,False,4,FFext
S01,TCU095-N,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S01,TCU128-V,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S02,059v2009,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S02,B-POE360,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S02,CHY059-V,P1,G3fine_r36,SaT1,1.0,False,4,FFext
S02,CHY101-E,P1,G3fine_r36,SaT1,0.1,False,4,FFext
S02,MU2035,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S02,PEL180,P1,G3fine_r36,SaT1,0.6,False,4,FFext
S02,TCU036-N,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S02,TCU059-E,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S02,TCU095-N,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S02,TCU128-V,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S03,059v2009,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S03,B-POE360,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S03,CHY059-V,P1,G3fine_r36,SaT1,1.1,False,4,FFext
S03,CHY101-E,P1,G3fine_r36,SaT1,0.1,False,4,FFext
S03,MU2035,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S03,PEL180,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S03,TCU036-N,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S03,TCU059-E,P1,G3fine_r36,SaT1,0.1,False,4,FFext
S03,TCU095-N,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S03,TCU128-V,P1,G3fine_r36,SaT1,0.8,False,4,FFext
S04,059v2009,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S04,B-POE360,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S04,CHY059-V,P1,G3fine_r36,SaT1,0.5,False,4,FFext
S04,CHY101-E,P1,G3fine_r36,SaT1,0.1,False,4,FFext
S04,MU2035,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S04,PEL180,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S04,TCU036-N,P1,G3fine_r36,SaT1,0.1,False,4,FFext
S04,TCU059-E,P1,G3fine_r36,SaT1,0.1,False,4,FFext
S04,TCU095-N,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S04,TCU128-V,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S05,059v2009,P1,G3fine_r36,SaT1,0.4,False,4,FFext
S05,B-POE360,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S05,CHY059-V,P1,G3fine_r36,SaT1,0.9,False,4,FFext
S05,CHY101-E,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S05,MU2035,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S05,PEL180,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S05,TCU036-N,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S05,TCU059-E,P1,G3fine_r36,SaT1,0.2,False,4,FFext
S05,TCU095-N,P1,G3fine_r36,SaT1,0.3,False,4,FFext
S05,TCU128-V,P1,G3fine_r36,SaT1,0.5,False,4,FFext
S01,NF8201821,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S01,NF8204961,P1,G3fine_r36,SaT1,0.3,False,4,NF28
S01,NF8207231,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S01,NF8207532,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S01,NF8208252,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S01,NF8208282,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S01,NF8210482,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S01,NF8215031,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S01,NF8215171,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S01,NF8221141,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S02,NF8201821,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S02,NF8204961,P1,G3fine_r36,SaT1,0.3,False,4,NF28
S02,NF8207231,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S02,NF8207532,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S02,NF8208252,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S02,NF8208282,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S02,NF8210482,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S02,NF8215031,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S02,NF8215171,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S02,NF8221141,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S03,NF8201821,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S03,NF8204961,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S03,NF8207231,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S03,NF8207532,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S03,NF8208252,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S03,NF8208282,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S03,NF8210482,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S03,NF8215031,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S03,NF8215171,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S03,NF8221141,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S04,NF8201821,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S04,NF8204961,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S04,NF8207231,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S04,NF8207532,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S04,NF8208252,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S04,NF8208282,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S04,NF8210482,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S04,NF8215031,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S04,NF8215171,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S04,NF8221141,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S05,NF8201821,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S05,NF8204961,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S05,NF8207231,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S05,NF8207532,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S05,NF8208252,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S05,NF8208282,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S05,NF8210482,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S05,NF8215031,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S05,NF8215171,P1,G3fine_r36,SaT1,0.1,False,4,NF28
S05,NF8221141,P1,G3fine_r36,SaT1,0.2,False,4,NF28
S01,A-TMZ270,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S01,ARC000,P1,G3fine_r36,SaT1,0.5,False,5,FF22
S01,ARC090,P1,G3fine_r36,SaT1,0.4,False,5,FF22
S01,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S01,H-E11140,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S01,HWA015-V,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S01,MUL009,P1,G3fine_r36,SaT1,0.1,False,5,FF22
S01,TAP012-E,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S01,TAP100-E,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S01,TAP100-N,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S02,A-TMZ270,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S02,ARC000,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S02,ARC090,P1,G3fine_r36,SaT1,0.4,False,5,FF22
S02,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S02,H-E11140,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S02,HWA015-V,P1,G3fine_r36,SaT1,0.4,False,5,FF22
S02,MUL009,P1,G3fine_r36,SaT1,0.1,False,5,FF22
S02,TAP012-E,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S02,TAP100-E,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S02,TAP100-N,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S03,A-TMZ270,P1,G3fine_r36,SaT1,0.1,False,5,FF22
S03,ARC000,P1,G3fine_r36,SaT1,0.5,False,5,FF22
S03,ARC090,P1,G3fine_r36,SaT1,0.5,False,5,FF22
S03,CHY059-N,P1,G3fine_r36,SaT1,0.4,False,5,FF22
S03,H-E11140,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S03,HWA015-V,P1,G3fine_r36,SaT1,0.4,False,5,FF22
S03,MUL009,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S03,TAP012-E,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S03,TAP100-E,P1,G3fine_r36,SaT1,0.4,False,5,FF22
S03,TAP100-N,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S04,A-TMZ270,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S04,ARC000,P1,G3fine_r36,SaT1,0.4,False,5,FF22
S04,ARC090,P1,G3fine_r36,SaT1,0.4,False,5,FF22
S04,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S04,H-E11140,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S04,HWA015-V,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S04,MUL009,P1,G3fine_r36,SaT1,0.1,False,5,FF22
S04,TAP012-E,P1,G3fine_r36,SaT1,0.1,False,5,FF22
S04,TAP100-E,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S04,TAP100-N,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S05,A-TMZ270,P1,G3fine_r36,SaT1,0.1,False,5,FF22
S05,ARC000,P1,G3fine_r36,SaT1,0.5,False,5,FF22
S05,ARC090,P1,G3fine_r36,SaT1,0.5,False,5,FF22
S05,CHY059-N,P1,G3fine_r36,SaT1,0.6,False,5,FF22
S05,H-E11140,P1,G3fine_r36,SaT1,0.3,False,5,FF22
S05,HWA015-V,P1,G3fine_r36,SaT1,0.6,False,5,FF22
S05,MUL009,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S05,TAP012-E,P1,G3fine_r36,SaT1,0.4,False,5,FF22
S05,TAP100-E,P1,G3fine_r36,SaT1,0.5,False,5,FF22
S05,TAP100-N,P1,G3fine_r36,SaT1,0.2,False,5,FF22
S01,A-TMZ270,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S01,HWA005-W,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S01,HWA055-W,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S01,ILA027-E,P1,G3fine_r36,SaT1,0.4,False,5,FFext
S01,LOS270,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S01,STM090,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S01,STM360,P1,G3fine_r36,SaT1,0.3,False,5,FFext
S01,TAP006-V,P1,G3fine_r36,SaT1,0.3,False,5,FFext
S01,TAP012-E,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S01,TCU036-N,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S02,A-TMZ270,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S02,HWA005-W,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S02,HWA055-W,P1,G3fine_r36,SaT1,0.3,False,5,FFext
S02,ILA027-E,P1,G3fine_r36,SaT1,0.4,False,5,FFext
S02,LOS270,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S02,STM090,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S02,STM360,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S02,TAP006-V,P1,G3fine_r36,SaT1,0.6,False,5,FFext
S02,TAP012-E,P1,G3fine_r36,SaT1,0.3,False,5,FFext
S02,TCU036-N,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S03,A-TMZ270,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S03,HWA005-W,P1,G3fine_r36,SaT1,0.4,False,5,FFext
S03,HWA055-W,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S03,ILA027-E,P1,G3fine_r36,SaT1,0.4,False,5,FFext
S03,LOS270,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S03,STM090,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S03,STM360,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S03,TAP006-V,P1,G3fine_r36,SaT1,0.6,False,5,FFext
S03,TAP012-E,P1,G3fine_r36,SaT1,0.3,False,5,FFext
S03,TCU036-N,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S04,A-TMZ270,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S04,HWA005-W,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S04,HWA055-W,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S04,ILA027-E,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S04,LOS270,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S04,STM090,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S04,STM360,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S04,TAP006-V,P1,G3fine_r36,SaT1,0.3,False,5,FFext
S04,TAP012-E,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S04,TCU036-N,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S05,A-TMZ270,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S05,HWA005-W,P1,G3fine_r36,SaT1,0.4,False,5,FFext
S05,HWA055-W,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S05,ILA027-E,P1,G3fine_r36,SaT1,0.3,False,5,FFext
S05,LOS270,P1,G3fine_r36,SaT1,0.1,False,5,FFext
S05,STM090,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S05,STM360,P1,G3fine_r36,SaT1,0.2,False,5,FFext
S05,TAP006-V,P1,G3fine_r36,SaT1,1.2,False,5,FFext
S05,TAP012-E,P1,G3fine_r36,SaT1,0.4,False,5,FFext
S05,TCU036-N,P1,G3fine_r36,SaT1,0.3,False,5,FFext
S01,NF8201811,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S01,NF8202922,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S01,NF8204952,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S01,NF8204961,P1,G3fine_r36,SaT1,0.3,False,5,NF28
S01,NF8207411,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S01,NF8208252,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S01,NF8208792,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S01,NF8210631,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S01,NF8210861,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S01,NF8215041,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S02,NF8201811,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S02,NF8202922,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S02,NF8204952,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S02,NF8204961,P1,G3fine_r36,SaT1,0.3,False,5,NF28
S02,NF8207411,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S02,NF8208252,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S02,NF8208792,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S02,NF8210631,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S02,NF8210861,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S02,NF8215041,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S03,NF8201811,P1,G3fine_r36,SaT1,0.3,False,5,NF28
S03,NF8202922,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S03,NF8204952,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S03,NF8204961,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S03,NF8207411,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S03,NF8208252,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S03,NF8208792,P1,G3fine_r36,SaT1,0.3,False,5,NF28
S03,NF8210631,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S03,NF8210861,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S03,NF8215041,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S04,NF8201811,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S04,NF8202922,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S04,NF8204952,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S04,NF8204961,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S04,NF8207411,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S04,NF8208252,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S04,NF8208792,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S04,NF8210631,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S04,NF8210861,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S04,NF8215041,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S05,NF8201811,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S05,NF8202922,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S05,NF8204952,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S05,NF8204961,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S05,NF8207411,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S05,NF8208252,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S05,NF8208792,P1,G3fine_r36,SaT1,0.4,False,5,NF28
S05,NF8210631,P1,G3fine_r36,SaT1,0.1,False,5,NF28
