specimen_id,gm_id,analysis_protocol_id,im_grid_id,im_type,im_observation,censored,subset_id,record_set
S05,NF8210861,P1,G3fine_r36,SaT1,0.2,False,5,NF28
S05,NF8215041,P1,G3fine_r36,SaT1,0.1,False,5,NF28
S01,CLW-TR,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S01,H-DLT262,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S01,H-E11140,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S01,HWA015-E,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S01,KAK090,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S01,TAP012-E,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S01,TCU045-V,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S01,TCU059-N,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S01,TCU095-E,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S01,TCU128-N,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S02,CLW-TR,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S02,H-DLT262,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S02,H-E11140,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S02,HWA015-E,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S02,KAK090,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S02,TAP012-E,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S02,TCU045-V,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S02,TCU059-N,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S02,TCU095-E,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S02,TCU128-N,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S03,CLW-TR,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S03,H-DLT262,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S03,H-E11140,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S03,HWA015-E,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S03,KAK090,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S03,TAP012-E,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S03,TCU045-V,P1,G3fine_r36,SaT1,0.4,False,6,FF22
S03,TCU059-N,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S03,TCU095-E,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S03,TCU128-N,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S04,CLW-TR,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S04,H-DLT262,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S04,H-E11140,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S04,HWA015-E,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S04,KAK090,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S04,TAP012-E,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S04,TCU045-V,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S04,TCU059-N,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S04,TCU095-E,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S04,TCU128-N,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S05,CLW-TR,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S05,H-DLT262,P1,G3fine_r36,SaT1,0.1,False,6,FF22
S05,H-E11140,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S05,HWA015-E,P1,G3fine_r36,SaT1,0.4,False,6,FF22
S05,KAK090,P1,G3fine_r36,SaT1,0.2,False,6,FF22
S05,TAP012-E,P1,G3fine_r36,SaT1,0.4,False,6,FF22
S05,TCU045-V,P1,G3fine_r36,SaT1,0.5,False,6,FF22
S05,TCU059-N,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S05,TCU095-E,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S05,TCU128-N,P1,G3fine_r36,SaT1,0.3,False,6,FF22
S01,ARC000,P1,G3fine_r36,SaT1,0.5,False,6,FFext
S01,BOL000,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S01,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S01,CHY059-E,P1,G3fine_r36,SaT1,0.3,False,6,FFext
S01,FOR090,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S01,ILA027-E,P1,G3fine_r36,SaT1,0.4,False,6,FFext
S01,SHI090,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S01,STN020,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S01,STN110,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S01,TCU117-E,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S02,ARC000,P1,G3fine_r36,SaT1,0.3,False,6,FFext
S02,BOL000,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S02,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S02,CHY059-E,P1,G3fine_r36,SaT1,0.3,False,6,FFext
S02,FOR090,P1,G3fine_r36,SaT1,0.3,False,6,FFext
S02,ILA027-E,P1,G3fine_r36,SaT1,0.4,False,6,FFext
S02,SHI090,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S02,STN020,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S02,STN110,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S02,TCU117-E,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S03,ARC000,P1,G3fine_r36,SaT1,0.5,False,6,FFext
S03,BOL000,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S03,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S03,CHY059-E,P1,G3fine_r36,SaT1,0.6,False,6,FFext
S03,FOR090,P1,G3fine_r36,SaT1,0.4,False,6,FFext
S03,ILA027-E,P1,G3fine_r36,SaT1,0.4,False,6,FFext
S03,SHI090,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S03,STN020,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S03,STN110,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S03,TCU117-E,P1,G3fine_r36,SaT1,0.3,False,6,FFext
S04,ARC000,P1,G3fine_r36,SaT1,0.4,False,6,FFext
S04,BOL000,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S04,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S04,CHY059-E,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S04,FOR090,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S04,ILA027-E,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S04,SHI090,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S04,STN020,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S04,STN110,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S04,TCU117-E,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S05,ARC000,P1,G3fine_r36,SaT1,0.5,False,6,FFext
S05,BOL000,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S05,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S05,CHY059-E,P1,G3fine_r36,SaT1,0.6,False,6,FFext
S05,FOR090,P1,G3fine_r36,SaT1,0.6,False,6,FFext
S05,ILA027-E,P1,G3fine_r36,SaT1,0.3,False,6,FFext
S05,SHI090,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S05,STN020,P1,G3fine_r36,SaT1,0.2,False,6,FFext
S05,STN110,P1,G3fine_r36,SaT1,0.1,False,6,FFext
S05,TCU117-E,P1,G3fine_r36,SaT1,0.3,False,6,FFext
S01,NF8201821,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S01,NF8202922,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S01,NF8204952,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S01,NF8207231,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S01,NF8207532,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S01,NF8208211,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S01,NF8210861,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S01,NF8215041,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S01,NF8215291,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S01,NF8216052,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S02,NF8201821,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S02,NF8202922,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S02,NF8204952,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S02,NF8207231,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S02,NF8207532,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S02,NF8208211,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S02,NF8210861,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S02,NF8215041,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S02,NF8215291,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S02,NF8216052,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S03,NF8201821,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S03,NF8202922,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S03,NF8204952,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S03,NF8207231,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S03,NF8207532,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S03,NF8208211,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S03,NF8210861,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S03,NF8215041,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S03,NF8215291,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S03,NF8216052,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S04,NF8201821,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S04,NF8202922,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S04,NF8204952,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S04,NF8207231,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S04,NF8207532,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S04,NF8208211,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S04,NF8210861,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S04,NF8215041,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S04,NF8215291,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S04,NF8216052,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S05,NF8201821,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S05,NF8202922,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S05,NF8204952,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S05,NF8207231,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S05,NF8207532,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S05,NF8208211,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S05,NF8210861,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S05,NF8215041,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S05,NF8215291,P1,G3fine_r36,SaT1,0.2,False,6,NF28
S05,NF8216052,P1,G3fine_r36,SaT1,0.1,False,6,NF28
S01,ARC000,P1,G3fine_r36,SaT1,0.5,False,7,FF22
S01,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,7,FF22
S01,G03000,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S01,HWA005-N,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S01,HWA005-V,P1,G3fine_r36,SaT1,0.3,False,7,FF22
S01,JOS000,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S01,MUL279,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S01,ORR360,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S01,TCU036-E,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S01,TCU109-N,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S02,ARC000,P1,G3fine_r36,SaT1,0.3,False,7,FF22
S02,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,7,FF22
S02,G03000,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S02,HWA005-N,P1,G3fine_r36,SaT1,0.3,False,7,FF22
S02,HWA005-V,P1,G3fine_r36,SaT1,0.5,False,7,FF22
S02,JOS000,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S02,MUL279,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S02,ORR360,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S02,TCU036-E,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S02,TCU109-N,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S03,ARC000,P1,G3fine_r36,SaT1,0.5,False,7,FF22
S03,CHY059-N,P1,G3fine_r36,SaT1,0.4,False,7,FF22
S03,G03000,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S03,HWA005-N,P1,G3fine_r36,SaT1,0.4,False,7,FF22
S03,HWA005-V,P1,G3fine_r36,SaT1,0.3,False,7,FF22
S03,JOS000,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S03,MUL279,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S03,ORR360,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S03,TCU036-E,P1,G3fine_r36,SaT1,0.3,False,7,FF22
S03,TCU109-N,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S04,ARC000,P1,G3fine_r36,SaT1,0.4,False,7,FF22
S04,CHY059-N,P1,G3fine_r36,SaT1,0.3,False,7,FF22
S04,G03000,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S04,HWA005-N,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S04,HWA005-V,P1,G3fine_r36,SaT1,0.3,False,7,FF22
S04,JOS000,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S04,MUL279,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S04,ORR360,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S04,TCU036-E,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S04,TCU109-N,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S05,ARC000,P1,G3fine_r36,SaT1,0.5,False,7,FF22
S05,CHY059-N,P1,G3fine_r36,SaT1,0.6,False,7,FF22
S05,G03000,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S05,HWA005-N,P1,G3fine_r36,SaT1,0.3,False,7,FF22
S05,HWA005-V,P1,G3fine_r36,SaT1,0.5,False,7,FF22
S05,JOS000,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S05,MUL279,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S05,ORR360,P1,G3fine_r36,SaT1,0.1,False,7,FF22
S05,TCU036-E,P1,G3fine_r36,SaT1,0.5,False,7,FF22
S05,TCU109-N,P1,G3fine_r36,SaT1,0.2,False,7,FF22
S01,21081090,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S01,A-ELC180,P1,G3fine_r36,SaT1,0.4,False,7,FFext
S01,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,7,FFext
S01,CHY101-V,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S01,G03090,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S01,KAK000,P1,G3fine_r36,SaT1,0.3,False,7,FFext
S01,PEL090,P1,G3fine_r36,SaT1,0.3,False,7,FFext
S01,TCU039-N,P1,G3fine_r36,SaT1,0.1,False,7,FFext
S01,TCU039-V,P1,G3fine_r36,SaT1,0.4,False,7,FFext
S01,YER360,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S02,21081090,P1,G3fine_r36,SaT1,0.3,False,7,FFext
S02,A-ELC180,P1,G3fine_r36,SaT1,0.5,False,7,FFext
S02,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,7,FFext
S02,CHY101-V,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S02,G03090,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S02,KAK000,P1,G3fine_r36,SaT1,0.4,False,7,FFext
S02,PEL090,P1,G3fine_r36,SaT1,0.4,False,7,FFext
S02,TCU039-N,P1,G3fine_r36,SaT1,0.3,False,7,FFext
S02,TCU039-V,P1,G3fine_r36,SaT1,0.4,False,7,FFext
S02,YER360,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S03,21081090,P1,G3fine_r36,SaT1,0.4,False,7,FFext
S03,A-ELC180,P1,G3fine_r36,SaT1,0.4,False,7,FFext
S03,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,7,FFext
S03,CHY101-V,P1,G3fine_r36,SaT1,0.5,False,7,FFext
S03,G03090,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S03,KAK000,P1,G3fine_r36,SaT1,0.3,False,7,FFext
S03,PEL090,P1,G3fine_r36,SaT1,0.6,False,7,FFext
S03,TCU039-N,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S03,TCU039-V,P1,G3fine_r36,SaT1,0.6,False,7,FFext
S03,YER360,P1,G3fine_r36,SaT1,0.3,False,7,FFext
S04,21081090,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S04,A-ELC180,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S04,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,7,FFext
S04,CHY101-V,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S04,G03090,P1,G3fine_r36,SaT1,0.1,False,7,FFext
S04,KAK000,P1,G3fine_r36,SaT1,0.1,False,7,FFext
S04,PEL090,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S04,TCU039-N,P1,G3fine_r36,SaT1,0.1,False,7,FFext
S04,TCU039-V,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S04,YER360,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S05,21081090,P1,G3fine_r36,SaT1,0.5,False,7,FFext
S05,A-ELC180,P1,G3fine_r36,SaT1,0.3,False,7,FFext
S05,CHY006-W,P1,G3fine_r36,SaT1,0.1,False,7,FFext
S05,CHY101-V,P1,G3fine_r36,SaT1,0.5,False,7,FFext
S05,G03090,P1,G3fine_r36,SaT1,0.3,False,7,FFext
S05,KAK000,P1,G3fine_r36,SaT1,0.3,False,7,FFext
S05,PEL090,P1,G3fine_r36,SaT1,0.7,False,7,FFext
S05,TCU039-N,P1,G3fine_r36,SaT1,0.2,False,7,FFext
S05,TCU039-V,P1,G3fine_r36,SaT1,0.7,False,7,FFext
S05,YER360,P1,G3fine_r36,SaT1,0.3,False,7,FFext
S01,NF8201262,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S01,NF8202922,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S01,NF8204952,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S01,NF8207532,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S01,NF8208022,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S01,NF8208282,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S01,NF8208792,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S01,NF8210482,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S01,NF8215041,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S01,NF8221141,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S02,NF8201262,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S02,NF8202922,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S02,NF8204952,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S02,NF8207532,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S02,NF8208022,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S02,NF8208282,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S02,NF8208792,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S02,NF8210482,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S02,NF8215041,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S02,NF8221141,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S03,NF8201262,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S03,NF8202922,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S03,NF8204952,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S03,NF8207532,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S03,NF8208022,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S03,NF8208282,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S03,NF8208792,P1,G3fine_r36,SaT1,0.3,False,7,NF28
S03,NF8210482,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S03,NF8215041,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S03,NF8221141,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S04,NF8201262,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S04,NF8202922,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S04,NF8204952,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S04,NF8207532,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S04,NF8208022,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S04,NF8208282,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S04,NF8208792,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S04,NF8210482,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S04,NF8215041,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S04,NF8221141,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S05,NF8201262,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S05,NF8202922,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S05,NF8204952,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S05,NF8207532,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S05,NF8208022,P1,G3fine_r36,SaT1,0.3,False,7,NF28
S05,NF8208282,P1,G3fine_r36,SaT1,0.1,False,7,NF28
S05,NF8208792,P1,G3fine_r36,SaT1,0.4,False,7,NF28
S05,NF8210482,P1,G3fine_r36,SaT1,0.2,False,7,NF28
S05,NF8215041,P1,G3fine_r36,SaT1,0.1,False,7,NF28
