gm_set,gm_id,path,dt,npts,pga_g
P695_NF28_sorted_txt,SortedEQFile_(8208022),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8208022).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8208211),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8208211).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8208212),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8208212).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8208251),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8208251).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8208252),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8208252).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8208281),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8208281).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8208282),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8208282).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8208791),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8208791).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8208792),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8208792).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8210041),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8210041).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8210042),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8210042).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8210481),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8210481).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8210482),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8210482).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8210631),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8210631).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8210632),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8210632).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8210861),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8210861).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8210862),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8210862).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8211651),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8211651).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8211652),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8211652).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8211761),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8211761).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8211762),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8211762).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8215031),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8215031).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8215032),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8215032).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8215041),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8215041).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8215042),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8215042).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8215171),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8215171).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8215172),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8215172).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8215291),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8215291).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8215292),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8215292).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8216051),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8216051).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8216052),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8216052).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8221141),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8221141).txt,,,
P695_NF28_sorted_txt,SortedEQFile_(8221142),data/ground_motions/ATC-63_NearField_SortedEQFiles/SortedEQFiles/SortedEQFile_(8221142).txt,,,
FFext_AT2_flat,059v2009,data/gm_ffext/059v2009.AT2,0.005,16594.0,0.0834021
FFext_AT2_flat,059v2090,data/gm_ffext/059v2090.AT2,0.005,12353.0,0.0988527
FFext_AT2_flat,059v2180,data/gm_ffext/059v2180.AT2,0.005,12377.0,0.176016
FFext_AT2_flat,059v2279,data/gm_ffext/059v2279.AT2,0.005,16645.0,0.0653195
FFext_AT2_flat,184-UP,data/gm_ffext/184-UP.AT2,0.01,2948.0,0.0773538
FFext_AT2_flat,184057,data/gm_ffext/184057.AT2,0.01,2950.0,0.13207
FFext_AT2_flat,184327,data/gm_ffext/184327.AT2,0.01,2949.0,0.208729
FFext_AT2_flat,21081-UP,data/gm_ffext/21081-UP.AT2,0.02,3000.0,0.132561
FFext_AT2_flat,21081090,data/gm_ffext/21081090.AT2,0.02,3000.0,0.181922
FFext_AT2_flat,21081360,data/gm_ffext/21081360.AT2,0.02,3000.0,0.149747
FFext_AT2_flat,A-ELC-UP,data/gm_ffext/A-ELC-UP.AT2,0.01,4000.0,0.0304597
FFext_AT2_flat,A-ELC180,data/gm_ffext/A-ELC180.AT2,0.01,4000.0,0.130069
FFext_AT2_flat,A-ELC270,data/gm_ffext/A-ELC270.AT2,0.01,4000.0,0.056658
FFext_AT2_flat,A-TMZ-UP,data/gm_ffext/A-TMZ-UP.AT2,0.005,7269.0,0.267609
FFext_AT2_flat,A-TMZ000,data/gm_ffext/A-TMZ000.AT2,0.005,7269.0,0.351329
FFext_AT2_flat,A-TMZ270,data/gm_ffext/A-TMZ270.AT2,0.005,7269.0,0.314809
FFext_AT2_flat,ABBAR--L,data/gm_ffext/ABBAR--L.AT2,0.02,2676.0,0.514562
FFext_AT2_flat,ABBAR--T,data/gm_ffext/ABBAR--T.AT2,0.02,2300.0,0.496352
FFext_AT2_flat,ABBAR--V,data/gm_ffext/ABBAR--V.AT2,0.02,2671.0,0.537831
FFext_AT2_flat,ARC000,data/gm_ffext/ARC000.AT2,0.005,6000.0,0.218836
FFext_AT2_flat,ARC090,data/gm_ffext/ARC090.AT2,0.005,6000.0,0.1499
FFext_AT2_flat,ARCDWN,data/gm_ffext/ARCDWN.AT2,0.005,6000.0,0.0857096
FFext_AT2_flat,B-ICC-UP,data/gm_ffext/B-ICC-UP.AT2,0.005,8000.0,0.127579
FFext_AT2_flat,B-ICC000,data/gm_ffext/B-ICC000.AT2,0.005,8000.0,0.357855
FFext_AT2_flat,B-ICC090,data/gm_ffext/B-ICC090.AT2,0.005,8000.0,0.258332
FFext_AT2_flat,B-POE270,data/gm_ffext/B-POE270.AT2,0.01,2230.0,0.446326
FFext_AT2_flat,B-POE360,data/gm_ffext/B-POE360.AT2,0.01,2230.0,0.300292
FFext_AT2_flat,B-WSM-UP,data/gm_ffext/B-WSM-UP.AT2,0.005,8000.0,0.248836
FFext_AT2_flat,B-WSM090,data/gm_ffext/B-WSM090.AT2,0.005,8000.0,0.171838
FFext_AT2_flat,B-WSM180,data/gm_ffext/B-WSM180.AT2,0.005,8000.0,0.210859
FFext_AT2_flat,BOL-UP,data/gm_ffext/BOL-UP.AT2,0.01,5590.0,0.202549
FFext_AT2_flat,BOL000,data/gm_ffext/BOL000.AT2,0.01,5590.0,0.727581
FFext_AT2_flat,BOL090,data/gm_ffext/BOL090.AT2,0.01,5590.0,0.822429
FFext_AT2_flat,CAP-UP,data/gm_ffext/CAP-UP.AT2,0.005,7991.0,0.54108
FFext_AT2_flat,CAP000,data/gm_ffext/CAP000.AT2,0.005,7991.0,0.528519
FFext_AT2_flat,CAP090,data/gm_ffext/CAP090.AT2,0.005,7991.0,0.443293
FFext_AT2_flat,CH10270,data/gm_ffext/CH10270.AT2,0.02,2000.0,0.269127
FFext_AT2_flat,CH11-UP,data/gm_ffext/CH11-UP.AT2,0.02,2000.0,0.0672237
FFext_AT2_flat,CH12000,data/gm_ffext/CH12000.AT2,0.02,2000.0,0.286714
FFext_AT2_flat,CHY006-N,data/gm_ffext/CHY006-N.AT2,0.004,37500.0,0.345195
FFext_AT2_flat,CHY006-V,data/gm_ffext/CHY006-V.AT2,0.004,37500.0,0.201987
FFext_AT2_flat,CHY006-W,data/gm_ffext/CHY006-W.AT2,0.004,37500.0,0.364421
FFext_AT2_flat,CHY059-E,data/gm_ffext/CHY059-E.AT2,0.005,18000.0,0.0492776
FFext_AT2_flat,CHY059-N,data/gm_ffext/CHY059-N.AT2,0.005,18000.0,0.0494289
FFext_AT2_flat,CHY059-V,data/gm_ffext/CHY059-V.AT2,0.005,18000.0,0.0151785
FFext_AT2_flat,CHY101-E,data/gm_ffext/CHY101-E.AT2,0.005,18000.0,0.352887
FFext_AT2_flat,CHY101-N,data/gm_ffext/CHY101-N.AT2,0.005,18000.0,0.440103
FFext_AT2_flat,CHY101-V,data/gm_ffext/CHY101-V.AT2,0.005,18000.0,0.164807
FFext_AT2_flat,CHY104-N,data/gm_ffext/CHY104-N.AT2,0.004,37500.0,0.186682
FFext_AT2_flat,CHY104-V,data/gm_ffext/CHY104-V.AT2,0.004,37500.0,0.124936
FFext_AT2_flat,CHY104-W,data/gm_ffext/CHY104-W.AT2,0.004,37500.0,0.161863
FFext_AT2_flat,CLW-LN,data/gm_ffext/CLW-LN.AT2,0.0025,11186.0,0.282825
FFext_AT2_flat,CLW-TR,data/gm_ffext/CLW-TR.AT2,0.0025,11186.0,0.41689
FFext_AT2_flat,CLW-UP,data/gm_ffext/CLW-UP.AT2,0.0025,11186.0,0.173583
FFext_AT2_flat,DZC-UP,data/gm_ffext/DZC-UP.AT2,0.005,5437.0,0.229203
FFext_AT2_flat,DZC180,data/gm_ffext/DZC180.AT2,0.005,5437.0,0.312128
FFext_AT2_flat,DZC270,data/gm_ffext/DZC270.AT2,0.005,5437.0,0.357876
FFext_AT2_flat,EUR-UP,data/gm_ffext/EUR-UP.AT2,0.02,2200.0,0.0424346
FFext_AT2_flat,EUR000,data/gm_ffext/EUR000.AT2,0.02,2200.0,0.15404
FFext_AT2_flat,EUR090,data/gm_ffext/EUR090.AT2,0.02,2200.0,0.178212
FFext_AT2_flat,FOR-UP,data/gm_ffext/FOR-UP.AT2,0.02,2200.0,0.0488653
FFext_AT2_flat,FOR000,data/gm_ffext/FOR000.AT2,0.02,2200.0,0.116109
FFext_AT2_flat,FOR090,data/gm_ffext/FOR090.AT2,0.02,2200.0,0.114031
FFext_AT2_flat,G03-UP,data/gm_ffext/G03-UP.AT2,0.005,7989.0,0.338194
FFext_AT2_flat,G03000,data/gm_ffext/G03000.AT2,0.005,7989.0,0.555024
FFext_AT2_flat,G03090,data/gm_ffext/G03090.AT2,0.005,7989.0,0.367362
FFext_AT2_flat,H-CXO-UP,data/gm_ffext/H-CXO-UP.AT2,0.005,7561.0,0.18718
FFext_AT2_flat,H-CXO225,data/gm_ffext/H-CXO225.AT2,0.005,7561.0,0.274843
FFext_AT2_flat,H-CXO315,data/gm_ffext/H-CXO315.AT2,0.005,7561.0,0.201947
FFext_AT2_flat,H-DLT262,data/gm_ffext/H-DLT262.AT2,0.01,9992.0,0.237759
FFext_AT2_flat,H-DLT352,data/gm_ffext/H-DLT352.AT2,0.01,9992.0,0.351119
FFext_AT2_flat,H-DLTDWN,data/gm_ffext/H-DLTDWN.AT2,0.01,9992.0,0.144955
FFext_AT2_flat,H-E11-UP,data/gm_ffext/H-E11-UP.AT2,0.005,7807.0,0.140297
FFext_AT2_flat,H-E11140,data/gm_ffext/H-E11140.AT2,0.005,7807.0,0.363978
FFext_AT2_flat,H-E11230,data/gm_ffext/H-E11230.AT2,0.005,7807.0,0.379579
FFext_AT2_flat,H-SHP-UP,data/gm_ffext/H-SHP-UP.AT2,0.01,1571.0,0.379261
FFext_AT2_flat,H-SHP000,data/gm_ffext/H-SHP000.AT2,0.01,1571.0,0.287402
FFext_AT2_flat,H-SHP270,data/gm_ffext/H-SHP270.AT2,0.01,1571.0,0.506009
FFext_AT2_flat,HCH-UP,data/gm_ffext/HCH-UP.AT2,0.005,7818.0,0.215999
FFext_AT2_flat,HCH090,data/gm_ffext/HCH090.AT2,0.005,7818.0,0.246526
FFext_AT2_flat,HCH180,data/gm_ffext/HCH180.AT2,0.005,7818.0,0.214798
FFext_AT2_flat,HDA-UP,data/gm_ffext/HDA-UP.AT2,0.005,7928.0,0.153842
FFext_AT2_flat,HDA165,data/gm_ffext/HDA165.AT2,0.005,7928.0,0.268668
FFext_AT2_flat,HDA255,data/gm_ffext/HDA255.AT2,0.005,7928.0,0.27888
FFext_AT2_flat,HEC000,data/gm_ffext/HEC000.AT2,0.01,4531.0,0.26558
FFext_AT2_flat,HEC090,data/gm_ffext/HEC090.AT2,0.01,4531.0,0.336769
FFext_AT2_flat,HECVER,data/gm_ffext/HECVER.AT2,0.01,4531.0,0.150246
FFext_AT2_flat,HSP-UP,data/gm_ffext/HSP-UP.AT2,0.005,11991.0,0.197331
FFext_AT2_flat,HSP000,data/gm_ffext/HSP000.AT2,0.005,11991.0,0.37054
FFext_AT2_flat,HSP090,data/gm_ffext/HSP090.AT2,0.005,11991.0,0.177378
FFext_AT2_flat,HWA005-N,data/gm_ffext/HWA005-N.AT2,0.004,20000.0,0.138548
FFext_AT2_flat,HWA005-V,data/gm_ffext/HWA005-V.AT2,0.004,20000.0,0.0512845
FFext_AT2_flat,HWA005-W,data/gm_ffext/HWA005-W.AT2,0.004,20000.0,0.147236
FFext_AT2_flat,HWA015-E,data/gm_ffext/HWA015-E.AT2,0.005,18000.0,0.105455
FFext_AT2_flat,HWA015-N,data/gm_ffext/HWA015-N.AT2,0.005,18000.0,0.0734442
FFext_AT2_flat,HWA015-V,data/gm_ffext/HWA015-V.AT2,0.005,18000.0,0.0504858
FFext_AT2_flat,HWA055-N,data/gm_ffext/HWA055-N.AT2,0.004,36250.0,0.0877052
FFext_AT2_flat,HWA055-V,data/gm_ffext/HWA055-V.AT2,0.004,36250.0,0.0616306
FFext_AT2_flat,HWA055-W,data/gm_ffext/HWA055-W.AT2,0.004,36250.0,0.093861
FFext_AT2_flat,ILA027-E,data/gm_ffext/ILA027-E.AT2,0.005,17801.0,0.101309
FFext_AT2_flat,ILA027-N,data/gm_ffext/ILA027-N.AT2,0.005,17801.0,0.0624175
FFext_AT2_flat,ILA027-V,data/gm_ffext/ILA027-V.AT2,0.005,17801.0,0.0215876
FFext_AT2_flat,ILA036-E,data/gm_ffext/ILA036-E.AT2,0.005,11200.0,0.0553713
FFext_AT2_flat,ILA036-N,data/gm_ffext/ILA036-N.AT2,0.005,11200.0,0.0675822
FFext_AT2_flat,ILA036-V,data/gm_ffext/ILA036-V.AT2,0.005,11200.0,0.0256021
FFext_AT2_flat,JOS-UP,data/gm_ffext/JOS-UP.AT2,0.02,2200.0,0.181315
FFext_AT2_flat,JOS000,data/gm_ffext/JOS000.AT2,0.02,2200.0,0.273697
FFext_AT2_flat,JOS090,data/gm_ffext/JOS090.AT2,0.02,2200.0,0.284031
FFext_AT2_flat,KAK-UP,data/gm_ffext/KAK-UP.AT2,0.01,4096.0,0.157885
FFext_AT2_flat,KAK000,data/gm_ffext/KAK000.AT2,0.01,4096.0,0.251447
FFext_AT2_flat,KAK090,data/gm_ffext/KAK090.AT2,0.01,4096.0,0.34472
FFext_AT2_flat,KJM-UP,data/gm_ffext/KJM-UP.AT2,0.02,2400.0,0.342757
FFext_AT2_flat,KJM000,data/gm_ffext/KJM000.AT2,0.02,2400.0,0.821327
FFext_AT2_flat,KJM090,data/gm_ffext/KJM090.AT2,0.02,2400.0,0.598514
FFext_AT2_flat,LOS-UP,data/gm_ffext/LOS-UP.AT2,0.01,1999.0,0.31849
FFext_AT2_flat,LOS000,data/gm_ffext/LOS000.AT2,0.01,1999.0,0.410041
FFext_AT2_flat,LOS270,data/gm_ffext/LOS270.AT2,0.01,1999.0,0.482002
FFext_AT2_flat,MU2-UP,data/gm_ffext/MU2-UP.AT2,0.01,2398.0,0.314172
FFext_AT2_flat,MU2035,data/gm_ffext/MU2035.AT2,0.01,2398.0,0.616893
FFext_AT2_flat,MU2125,data/gm_ffext/MU2125.AT2,0.01,2398.0,0.444393
FFext_AT2_flat,MUL-UP,data/gm_ffext/MUL-UP.AT2,0.01,2999.0,0.32652
FFext_AT2_flat,MUL009,data/gm_ffext/MUL009.AT2,0.01,2999.0,0.415783
FFext_AT2_flat,MUL279,data/gm_ffext/MUL279.AT2,0.01,2999.0,0.516457
FFext_AT2_flat,NIS-UP,data/gm_ffext/NIS-UP.AT2,0.01,4096.0,0.37073
FFext_AT2_flat,NIS000,data/gm_ffext/NIS000.AT2,0.01,4096.0,0.509338
FFext_AT2_flat,NIS090,data/gm_ffext/NIS090.AT2,0.01,4096.0,0.502749
FFext_AT2_flat,ORR-UP,data/gm_ffext/ORR-UP.AT2,0.02,2000.0,0.217264
FFext_AT2_flat,ORR090,data/gm_ffext/ORR090.AT2,0.02,2000.0,0.568322
FFext_AT2_flat,ORR360,data/gm_ffext/ORR360.AT2,0.02,2000.0,0.51426
FFext_AT2_flat,PEL-UP,data/gm_ffext/PEL-UP.AT2,0.01,2800.0,0.135921
FFext_AT2_flat,PEL090,data/gm_ffext/PEL090.AT2,0.01,2800.0,0.209876
FFext_AT2_flat,PEL180,data/gm_ffext/PEL180.AT2,0.01,2800.0,0.174179
FFext_AT2_flat,RIO-UP,data/gm_ffext/RIO-UP.AT2,0.02,1800.0,0.195365
FFext_AT2_flat,RIO270,data/gm_ffext/RIO270.AT2,0.02,1800.0,0.38542
FFext_AT2_flat,RIO360,data/gm_ffext/RIO360.AT2,0.02,1800.0,0.548927
FFext_AT2_flat,SHI-UP,data/gm_ffext/SHI-UP.AT2,0.01,4096.0,0.058747
FFext_AT2_flat,SHI000,data/gm_ffext/SHI000.AT2,0.01,4096.0,0.243233
FFext_AT2_flat,SHI090,data/gm_ffext/SHI090.AT2,0.01,4096.0,0.211916
FFext_AT2_flat,STM-UP,data/gm_ffext/STM-UP.AT2,0.02,2000.0,0.230494
FFext_AT2_flat,STM090,data/gm_ffext/STM090.AT2,0.02,2000.0,0.883219
FFext_AT2_flat,STM360,data/gm_ffext/STM360.AT2,0.02,2000.0,0.369872
FFext_AT2_flat,STN-UP,data/gm_ffext/STN-UP.AT2,0.01,3159.0,0.0967459
FFext_AT2_flat,STN020,data/gm_ffext/STN020.AT2,0.01,3159.0,0.474489
FFext_AT2_flat,STN110,data/gm_ffext/STN110.AT2,0.01,3159.0,0.438614
FFext_AT2_flat,TAF-UP,data/gm_ffext/TAF-UP.AT2,0.01,5416.0,0.108695
FFext_AT2_flat,TAF021,data/gm_ffext/TAF021.AT2,0.01,5416.0,0.155955
FFext_AT2_flat,TAF111,data/gm_ffext/TAF111.AT2,0.01,5416.0,0.177794
FFext_AT2_flat,TAP006-E,data/gm_ffext/TAP006-E.AT2,0.005,23000.0,0.104612
FFext_AT2_flat,TAP006-N,data/gm_ffext/TAP006-N.AT2,0.005,23000.0,0.0708195
FFext_AT2_flat,TAP006-V,data/gm_ffext/TAP006-V.AT2,0.005,23000.0,0.0322923
FFext_AT2_flat,TAP012-E,data/gm_ffext/TAP012-E.AT2,0.005,25400.0,0.0996042
FFext_AT2_flat,TAP012-N,data/gm_ffext/TAP012-N.AT2,0.005,25400.0,0.0553551
FFext_AT2_flat,TAP012-V,data/gm_ffext/TAP012-V.AT2,0.005,25400.0,0.0281474
FFext_AT2_flat,TAP100-E,data/gm_ffext/TAP100-E.AT2,0.005,28800.0,0.0573297
FFext_AT2_flat,TAP100-N,data/gm_ffext/TAP100-N.AT2,0.005,28800.0,0.0873791
FFext_AT2_flat,TAP100-V,data/gm_ffext/TAP100-V.AT2,0.005,28800.0,0.0240192
FFext_AT2_flat,TCU025-E,data/gm_ffext/TCU025-E.AT2,0.005,6001.0,0.0752309
FFext_AT2_flat,TCU025-N,data/gm_ffext/TCU025-N.AT2,0.005,6001.0,0.0585533
FFext_AT2_flat,TCU025-V,data/gm_ffext/TCU025-V.AT2,0.005,6001.0,0.0342983
FFext_AT2_flat,TCU036-E,data/gm_ffext/TCU036-E.AT2,0.005,18000.0,0.139148
FFext_AT2_flat,TCU036-N,data/gm_ffext/TCU036-N.AT2,0.005,18000.0,0.130863
FFext_AT2_flat,TCU036-V,data/gm_ffext/TCU036-V.AT2,0.005,18000.0,0.0638088
FFext_AT2_flat,TCU039-E,data/gm_ffext/TCU039-E.AT2,0.005,18000.0,0.206222
FFext_AT2_flat,TCU039-N,data/gm_ffext/TCU039-N.AT2,0.005,18000.0,0.144605
FFext_AT2_flat,TCU039-V,data/gm_ffext/TCU039-V.AT2,0.005,18000.0,0.13606
FFext_AT2_flat,TCU045-E,data/gm_ffext/TCU045-E.AT2,0.005,18000.0,0.474352
FFext_AT2_flat,TCU045-N,data/gm_ffext/TCU045-N.AT2,0.005,18000.0,0.512019
FFext_AT2_flat,TCU045-V,data/gm_ffext/TCU045-V.AT2,0.005,18000.0,0.361057
FFext_AT2_flat,TCU059-E,data/gm_ffext/TCU059-E.AT2,0.005,18000.0,0.165361
FFext_AT2_flat,TCU059-N,data/gm_ffext/TCU059-N.AT2,0.005,18000.0,0.172556
FFext_AT2_flat,TCU059-V,data/gm_ffext/TCU059-V.AT2,0.005,18000.0,0.0566435
FFext_AT2_flat,TCU070-E,data/gm_ffext/TCU070-E.AT2,0.005,18000.0,0.255241
FFext_AT2_flat,TCU070-N,data/gm_ffext/TCU070-N.AT2,0.005,18000.0,0.168675
FFext_AT2_flat,TCU070-V,data/gm_ffext/TCU070-V.AT2,0.005,18000.0,0.0850859
FFext_AT2_flat,TCU095-E,data/gm_ffext/TCU095-E.AT2,0.005,18000.0,0.378512
FFext_AT2_flat,TCU095-N,data/gm_ffext/TCU095-N.AT2,0.005,18000.0,0.711632
FFext_AT2_flat,TCU095-V,data/gm_ffext/TCU095-V.AT2,0.005,18000.0,0.254833
FFext_AT2_flat,TCU109-E,data/gm_ffext/TCU109-E.AT2,0.005,18000.0,0.155791
FFext_AT2_flat,TCU109-N,data/gm_ffext/TCU109-N.AT2,0.005,18000.0,0.155133
FFext_AT2_flat,TCU109-V,data/gm_ffext/TCU109-V.AT2,0.005,18000.0,0.137491
FFext_AT2_flat,TCU110-E,data/gm_ffext/TCU110-E.AT2,0.005,18000.0,0.180392
FFext_AT2_flat,TCU110-N,data/gm_ffext/TCU110-N.AT2,0.005,18000.0,0.179814
FFext_AT2_flat,TCU110-V,data/gm_ffext/TCU110-V.AT2,0.005,18000.0,0.121733
FFext_AT2_flat,TCU117-E,data/gm_ffext/TCU117-E.AT2,0.005,18000.0,0.119099
FFext_AT2_flat,TCU117-N,data/gm_ffext/TCU117-N.AT2,0.005,18000.0,0.120314
FFext_AT2_flat,TCU117-V,data/gm_ffext/TCU117-V.AT2,0.005,18000.0,0.0878677
FFext_AT2_flat,TCU128-E,data/gm_ffext/TCU128-E.AT2,0.005,18000.0,0.13933
FFext_AT2_flat,TCU128-N,data/gm_ffext/TCU128-N.AT2,0.005,18000.0,0.170235
FFext_AT2_flat,TCU128-V,data/gm_ffext/TCU128-V.AT2,0.005,18000.0,0.0973193
FFext_AT2_flat,WGK-E,data/gm_ffext/WGK-E.AT2,0.005,11800.0,0.333811
FFext_AT2_flat,WGK-N,data/gm_ffext/WGK-N.AT2,0.005,11800.0,0.48374
FFext_AT2_flat,WGK-V,data/gm_ffext/WGK-V.AT2,0.005,10600.0,0.180103
FFext_AT2_flat,YER-UP,data/gm_ffext/YER-UP.AT2,0.02,2200.0,0.135889
FFext_AT2_flat,YER270,data/gm_ffext/YER270.AT2,0.02,2200.0,0.244803
FFext_AT2_flat,YER360,data/gm_ffext/YER360.AT2,0.02,2200.0,0.151528
